id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19536721,"GRACIA SANT AGUSTI, 3 bedrooms",134698146,Luis,Eixample,la Dreta de l'Eixample,41.39717,2.16024,Entire home/apt,92,1,25,2019-07-20,1.05,38,46
19536727,"GRACIA, classy & sunny, 2 bedrooms",134698146,Luis,Gràcia,la Vila de Gràcia,41.39931,2.16008,Entire home/apt,79,1,47,2019-07-20,0.92,38,90
19536728,EIXAMPLE LOFT - 3 open bedrooms,134698146,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38479,2.15936,Entire home/apt,105,1,29,2019-07-18,1.78,38,53
19538760,Comfortable Room,136976540,Camila,Eixample,la Nova Esquerra de l'Eixample,41.38182,2.15092,Private room,60,1,3,2017-07-16,0.12,3,0
19539067,Double room near of sagrada familia,36162001,Maria Andrea,Eixample,el Fort Pienc,41.4001,2.17964,Private room,35,2,21,2019-02-20,0.82,2,0
19548232,Nice double room in Raval!,137316575,Luca,Ciutat Vella,el Raval,41.37922,2.17097,Private room,49,3,18,2019-07-23,0.72,1,20
19548275,Basic single room in the heart of Barcelona,137318065,Gabriela,Eixample,la Sagrada Família,41.40428,2.17408,Private room,20,2,79,2018-12-09,3.07,2,0
19548554,Modern room for 2 in Barcelona,53058540,Alejandro,Eixample,la Nova Esquerra de l'Eixample,41.38474,2.1501,Private room,50,1,0,,,3,0
19548671,Habitación cama dobl Centro Sants -LAST OFFER AUG,137323471,Aisha,Sants-Montjuïc,Sants,41.37447,2.13319,Private room,17,1,68,2019-07-28,2.73,1,7
19549629,GORGEOUS ROOM EN SUITE + Veranda + Kitchenette,128880524,Oz,Ciutat Vella,el Barri Gòtic,41.384,2.1737,Private room,130,3,7,2019-06-25,0.28,9,346
19549952,#Beach #Sun #Downtown #DoubleRoom #BCN,96268527,Samuel,Ciutat Vella,la Barceloneta,41.37888,2.18788,Private room,65,1,140,2019-08-04,5.85,2,144
19550380,DOUBLE room private bathroom (sleep up to 3 pl),128880524,Oz,Ciutat Vella,el Barri Gòtic,41.38418,2.17224,Private room,85,31,10,2019-07-27,0.41,9,347
19552057,Habitación Sabrosona,45586804,Kike  Y  Andres,Sants-Montjuïc,la Font de la Guatlla,41.37264,2.14654,Private room,39,2,144,2019-07-30,5.65,1,105
19559005,BRAND NEW APARTMENT NEAR SAGRADA FAMILIA 1,27778700,Juan Carlos & Nina,Eixample,la Sagrada Família,41.40156,2.17408,Entire home/apt,197,3,55,2019-07-27,2.20,6,347
19560672,"Habitación bonita, cerca de playa y Forum/centro",65733232,Dulce,Sant Martí,Provençals del Poblenou,41.41723,2.20807,Private room,45,3,13,2019-08-06,4.19,1,339
19562523,"Sant Gervasi,subway L7 ""PUTXET"",terrace -a/a,wi-fi",137459350,Gonzalo,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40627,2.13812,Entire home/apt,70,2,96,2019-08-08,3.80,1,19
19563158,"Walk to Paseo de Gracia from a Bright, Cheery Flat",4101093,Eli&Agus,Eixample,la Dreta de l'Eixample,41.39787,2.16308,Entire home/apt,170,3,98,2019-07-26,3.89,12,104
19565272,Duplex avec terrasse privée,3359328,Anaïs,Ciutat Vella,el Raval,41.37817,2.16406,Private room,100,2,0,,,1,0
19567353,LOFT Paseo de Gracia DON'T DOUBT YOU'LL LOVE IT!!,4653599,Gemma,Gràcia,la Vila de Gràcia,41.39701,2.15854,Entire home/apt,118,3,6,2019-07-09,0.25,7,110
19570491,Big & Beautiful space in Raval w/ private Bathroom,22994192,Alina Maia,Ciutat Vella,el Raval,41.37911,2.17274,Private room,25,1,2,2017-08-19,0.08,1,0
19570865,Vacation Breeze Suite54 2bd Swimming Pool Center,2291129,Marta And Emanuele,Eixample,la Dreta de l'Eixample,41.39171,2.16846,Entire home/apt,251,3,52,2019-07-22,2.06,9,342
19570892,2 bedrooms in a 3 bedroom apartment,76650569,Mo,Sant Martí,el Camp de l'Arpa del Clot,41.41169,2.18116,Private room,30,3,38,2018-06-18,1.56,2,20
19572717,Delightful 2 bedroom apartment,130223809,Daiga,Eixample,Sant Antoni,41.37936,2.15905,Entire home/apt,45,32,3,2019-02-20,0.24,12,235
19579300,Apartamento para 5 totalmente reformado Eixample,5843487,Rosario/Diana,Eixample,l'Antiga Esquerra de l'Eixample,41.3921,2.15252,Entire home/apt,150,31,1,2017-12-31,0.05,12,254
19580586,Charming apartment in Born; city center.,137624057,Feli,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38815,2.18182,Entire home/apt,44,32,0,,,2,357
19581191,Nice apartment in city center,137629448,Jose,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38968,2.18278,Entire home/apt,44,32,0,,,2,357
19581898,"Nice apartment in city center, in Born",137634453,Jose,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38948,2.18149,Entire home/apt,40,32,1,2019-03-31,0.22,1,213
19582198,Basic double room in the heart of Barcelona,137318065,Gabriela,Eixample,la Sagrada Família,41.40475,2.17546,Private room,35,2,92,2018-12-14,3.58,2,0
19582286,Beautiful  apartment in city center.,137637627,Marc,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39079,2.18246,Entire home/apt,44,32,0,,,2,357
19582784,Great Apartment in El Born,39479303,Lucas,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38477,2.18256,Private room,20,1,116,2019-07-28,5.07,3,1
19583766,2 bedroom design flat with terrace in Poble Sec,111885362,Laura & Alex,Sants-Montjuïc,el Poble Sec,41.37274,2.16717,Entire home/apt,25,31,5,2019-01-12,0.21,8,316
19585035,Apartamento de 3 habitaciones en centro de ciudad,137660602,Corder,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.17983,Entire home/apt,58,32,0,,,2,0
19585052,Habitación con jardín. Confortable&peacefull,23542512,Nil,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40286,2.14103,Private room,70,2,0,,,1,0
19585190,"Sunny Barcelona Suite 43 2bd Swimming Pool, Center",2291129,Marta And Emanuele,Eixample,la Dreta de l'Eixample,41.39053,2.16865,Entire home/apt,251,2,69,2019-07-21,2.73,9,345
19586510,"Perfect Vacation Suite34 2bd Swimming Pool, Center",2291129,Marta And Emanuele,Eixample,la Dreta de l'Eixample,41.39089,2.16932,Entire home/apt,251,3,66,2019-07-27,2.62,9,328
19587043,An Artist's Nest in the Heart of the city + AC,137677828,Marcello,Eixample,Sant Antoni,41.38407,2.16115,Private room,75,2,55,2019-08-03,2.19,2,58
19587621,Habitacion doble cerca de estacion de Sants,33646830,Helena,Sants-Montjuïc,la Bordeta,41.36921,2.13474,Private room,50,2,3,2018-06-17,0.12,2,17
19588060,Private room in the center of the city,137681601,Alice,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388,2.17485,Private room,46,3,17,2018-08-23,0.67,1,1
19588161,An Artist's Nest in Eixample + Air conditioning,137677828,Marcello,Eixample,l'Antiga Esquerra de l'Eixample,41.38587,2.1615,Private room,45,2,56,2019-08-09,2.21,2,43
19589294,Cozy and sunny room with living room in Gracia,76897210,Lucia,Gràcia,la Vila de Gràcia,41.4017,2.15189,Private room,27,2,2,2017-08-16,0.08,2,0
19591197,Double room in Gracia,21552856,Ibragim,Gràcia,la Vila de Gràcia,41.40092,2.15827,Private room,70,1,0,,,1,0
19591850,"habitacion en zona tranquila, cerca de la playa.",137720853,Fede,Sant Martí,Provençals del Poblenou,41.40853,2.20587,Private room,30,3,66,2019-07-27,2.62,1,129
19599464,Mestral Mar Individual hab. 9,134881865,Mestral,Eixample,el Fort Pienc,41.39631,2.17901,Private room,44,4,3,2017-08-28,0.12,12,0
19599850,NEW! Apartamento para vivir en el barrio de Sants,127482361,Apkeys,Sants-Montjuïc,Sants,41.37524,2.13766,Entire home/apt,42,32,2,2019-08-02,0.25,9,314
19601653,Modern Private Room in El Raval,19611444,Simona,Ciutat Vella,el Raval,41.37726,2.16972,Private room,90,2,13,2017-09-26,0.51,1,0
19603703,Poblenou Golden Apartment,118814220,Daniel,Sant Martí,el Poblenou,41.39861,2.20305,Entire home/apt,140,3,92,2019-07-28,3.62,1,37
19604360,Apartment with balcony Barceloneta monthly rent,1977310,Anny,Ciutat Vella,la Barceloneta,41.38231,2.18714,Entire home/apt,80,31,3,2019-05-24,0.67,2,20
19606651,4 dormitorios y terraza en pleno centro *Bcn*,10547296,María & Oscar,Eixample,Sant Antoni,41.37595,2.16357,Entire home/apt,205,5,0,,,56,57
19608337,Confortable double room perfect for couples,137876333,Monica,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40905,2.14605,Private room,50,2,31,2019-07-15,1.43,2,42
19609722,Double room in Poble sec,130265495,Dino,Sants-Montjuïc,el Poble Sec,41.37294,2.16042,Private room,18,2,103,2019-08-03,4.03,3,287
19614005,thesuites BARCELONA deluxe,1838761,Paul,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39827,2.145,Entire home/apt,279,31,0,,,10,308
19614710,"Sunny, centric, equipped and brand new!",9469830,Michele,Ciutat Vella,el Raval,41.37689,2.16799,Entire home/apt,92,32,0,,,1,316
19616417,"Luxury PRIVATE room on Gracia, 2min from everythng",24128026,Renat,Eixample,la Dreta de l'Eixample,41.39583,2.1621,Private room,99,1,0,,,1,0
19617586,A natural and peaceful corner in Barcelona,137972924,Alexandra,Nou Barris,Torre Baró,41.45628,2.1833,Private room,50,1,16,2017-10-02,0.63,1,73
19617909,Single room next to Sagrada Familia.,34811102,Paolo,Eixample,la Sagrada Família,41.40182,2.17148,Private room,30,3,66,2019-08-07,2.61,1,30
19619802,"Private, Spacious and comfortable double bedroom.",128230035,Juan,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3944,2.14697,Private room,40,4,32,2018-09-29,1.28,2,216
19628299,Habitación individual en el Eixample derecho,24061178,Vanesa,Eixample,el Fort Pienc,41.39444,2.18347,Private room,25,90,14,2017-11-11,0.55,3,223
19629500,Sleep tight in the coolest Barrio :),7575062,Ange,Ciutat Vella,el Raval,41.38381,2.16971,Private room,49,2,88,2019-07-28,3.49,2,70
19629513,Cozy room with private bathroom in Barcelona,34920630,Cristina,Gràcia,la Salut,41.41065,2.15644,Private room,89,3,9,2019-06-24,0.54,1,0
19631362,Cozy twin bedroom at Ramblas,136928662,Jose,Ciutat Vella,el Barri Gòtic,41.38292,2.17297,Private room,75,2,0,,,2,0
19633130,Big Double bedroom at Ramblas,136928662,Jose,Ciutat Vella,el Barri Gòtic,41.38221,2.17265,Private room,60,2,4,2017-07-17,0.16,2,0
19633757,Cozy and central apartment  in Gracia,42942777,Yasmin,Gràcia,la Vila de Gràcia,41.40226,2.15848,Entire home/apt,119,4,3,2017-09-23,0.12,4,20
19635203,Comfortable bedroom with private bathroom,3014342,Joan,Sant Andreu,el Congrés i els Indians,41.42221,2.18005,Private room,26,3,14,2019-07-20,2.53,1,17
19635359,Colorful and cozy single room near Sagrada Familia,5170788,Raquel,Eixample,la Sagrada Família,41.40246,2.17519,Private room,21,80,11,2018-05-13,0.44,1,0
19636167,Habitacion doble de uso individual / large room,138175468,Martin,Eixample,la Dreta de l'Eixample,41.39553,2.17178,Private room,50,7,0,,,1,0
19636967,Habitación en Loft en Barcelona,138183699,Asunción,Les Corts,les Corts,41.38815,2.14292,Private room,70,2,0,,,1,0
19639159,Sagrada Familia new luxurious apartment,18002674,Milica,Eixample,la Sagrada Família,41.40463,2.17765,Entire home/apt,139,2,137,2019-07-27,5.46,3,128
19640419,"Very single, humble and friendly room in good area",77646694,José Carlos,Les Corts,la Maternitat i Sant Ramon,41.37984,2.12675,Private room,29,1,1,2017-07-11,0.04,4,0
19640780,Habitación cerca de Paseo de Gracia,128089474,Amarilys,Eixample,la Dreta de l'Eixample,41.3978,2.16687,Private room,30,1,1,2017-07-09,0.04,1,0
19645783,Beautiful 2 bedroom apartment in downtown Barcelona per months,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.39239,2.16073,Entire home/apt,5000,32,0,,,43,1
19648116,CARME - RAMBLAS,138298146,Mónica,Ciutat Vella,el Raval,41.38121,2.16883,Entire home/apt,50,3,78,2019-08-06,3.15,1,201
19651719,habitación doble exterior,33725513,Abraham,Horta-Guinardó,el Guinardó,41.41594,2.18031,Private room,35,4,1,2017-07-11,0.04,1,0
19652184,Cozy room near to the beach,131900406,Mônica,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40667,2.21083,Private room,38,2,22,2018-07-20,0.87,1,0
19652973,Cozy New Duplex 100 Meters from Paseo de Gracia,6600521,Lluís¬Lali,Gràcia,la Vila de Gràcia,41.39651,2.15756,Entire home/apt,180,3,45,2019-07-29,1.94,3,201
19653211,alquiler habitación pequeña a estudiantes,138321551,Analy,Sant Martí,el Besòs i el Maresme,41.41237,2.21754,Private room,14,31,4,2019-07-01,0.24,3,41
19656773,NICE & PRIVATE CENTRAL FLAT,6907539,Jud,Eixample,Sant Antoni,41.38311,2.1626,Entire home/apt,45,32,1,2018-08-01,0.08,5,0
19658891,Cozy room near plaza españa,138385648,Carmen,Sants-Montjuïc,la Bordeta,41.36997,2.14026,Private room,30,2,29,2019-07-16,1.15,1,86
19659876,Quiet room,138406197,Maria,Sant Andreu,Navas,41.41956,2.18206,Private room,32,1,6,2017-09-03,0.24,5,0
19660280,Spacious and cozy violet room,7956108,Stephanie & Edgardo,Sants-Montjuïc,la Marina de Port,41.3648,2.13811,Private room,27,2,65,2019-07-20,2.56,3,26
19667797,Amazing Apartment with Private Rooftop Terrace,7053689,Alain & Lana,Sant Martí,el Parc i la Llacuna del Poblenou,41.39512,2.19282,Entire home/apt,121,4,56,2019-07-13,2.50,27,121
19667923,BedRoom Borne,55806099,Ekaterina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38691,2.17833,Private room,50,1,6,2018-04-17,0.23,1,0
19669046,Private Room Barcelona,26268614,Ricardo,Eixample,la Nova Esquerra de l'Eixample,41.37884,2.14989,Private room,45,2,6,2017-09-25,0.24,2,0
19671654,PobleNou Beach - 4 pax (3 bedroom/2bathroom),2439400,Key Inn,Sant Martí,el Poblenou,41.39795,2.20556,Entire home/apt,55,31,0,,,47,16
19671890,Dulce vacaciones,138513631,Carlos,Sant Andreu,Navas,41.42055,2.18444,Private room,35,3,8,2019-07-21,0.32,1,95
19672861,Double room with private balcony in downtown,36426103,Orlando Y Léa,Ciutat Vella,el Raval,41.3824,2.16592,Private room,60,2,1,2017-09-19,0.04,1,0
19673387,Cosy flat in the coolest borough of Barcelona,1314734,Francesco,Sants-Montjuïc,el Poble Sec,41.37321,2.16127,Entire home/apt,60,32,8,2019-03-31,0.34,1,306
19673868,Spacious  room and lots of natural light,74330994,Hadria,Eixample,la Dreta de l'Eixample,41.4002,2.16753,Private room,44,3,72,2019-07-22,2.88,3,43
19673977,Huge room with natural light in a big flat,5330232,Alberto,Eixample,Sant Antoni,41.37663,2.15883,Private room,100,5,4,2017-08-26,0.16,1,0
19674922,Paseo de Gracia Apartment 1-2,86551441,Maria Soledad,Eixample,la Dreta de l'Eixample,41.39959,2.16421,Entire home/apt,70,3,4,2018-10-03,0.17,36,137
19677006,Comfortable room 5 minutes from the beach,138561304,Luis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38321,2.18328,Private room,78,3,12,2019-07-21,0.50,1,180
19678251,Habitacion privada Plaza españa,97874497,Nany,Sants-Montjuïc,la Font de la Guatlla,41.36765,2.14284,Private room,28,1,104,2019-08-04,4.06,3,168
19678453,Habitación privada Plaza españa 2,97874497,Nany,Sants-Montjuïc,la Font de la Guatlla,41.36726,2.142,Private room,29,1,75,2019-07-21,2.96,3,65
19678899,Double room in Diagonal house,6749681,Teresa & Oscar,Eixample,l'Antiga Esquerra de l'Eixample,41.3929,2.14765,Private room,30,2,110,2019-08-05,4.40,2,134
19679799,Room in amazing area of Barcelona,46876375,Gerard,Eixample,Sant Antoni,41.37753,2.15296,Private room,33,1,3,2017-12-03,0.12,1,0
19686032,"Typical Catalan Apartment, 3 bedrooms in Eixample",32037490,SweetInn,Eixample,l'Antiga Esquerra de l'Eixample,41.38774,2.15944,Entire home/apt,120,2,65,2019-07-29,2.62,76,153
19686633,"Mediterranean Room with AC, Super Central",138658687,Carlos,Sants-Montjuïc,el Poble Sec,41.37411,2.15491,Private room,35,2,69,2019-08-04,2.70,2,45
19686811,Habitación grande con terraza y aire acondicionado,36607755,Igor,Gràcia,la Vila de Gràcia,41.40563,2.15154,Private room,31,32,0,,,91,193
19687412,"Habitación individual, en piso recién reformado!",36607755,Igor,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40427,2.15021,Private room,25,32,0,,,91,270
19687631,Private room Super central,138658687,Carlos,Sants-Montjuïc,el Poble Sec,41.37388,2.1555,Private room,25,2,81,2019-07-28,3.18,2,47
19687798,"Gran, bonita y reformada habitación en Gracia!",36607755,Igor,Gràcia,la Vila de Gràcia,41.40611,2.15001,Private room,31,32,0,,,91,241
19688249,TRIPLEX HOUSE - 150sq. meters- renovated in 2018,936445,Alexandre,Sant Martí,el Camp de l'Arpa del Clot,41.41509,2.18505,Entire home/apt,109,3,97,2019-08-10,3.84,1,138
19689424,Mestral Mar Doble Hab. 6,134881865,Mestral,Eixample,el Fort Pienc,41.39835,2.17722,Private room,66,3,2,2017-08-20,0.08,12,0
19689758,Apartment at the very center of Barcelona,78623862,Eloi,Ciutat Vella,el Raval,41.37977,2.16623,Entire home/apt,30,31,9,2019-02-11,0.38,1,0
19690186,Mestral Mar  Doble hab. 7,134881865,Mestral,Eixample,el Fort Pienc,41.39834,2.17707,Private room,66,4,4,2018-06-17,0.16,12,0
19690328,Happy casa near the sea!!!,31732607,Sofia,Sant Martí,el Besòs i el Maresme,41.41686,2.21093,Private room,35,3,43,2019-07-09,1.70,7,2
19691042,Wonderful apartment near the sea!!!,31732607,Sofia,Sant Martí,el Besòs i el Maresme,41.41842,2.21236,Private room,35,6,38,2019-07-10,1.51,7,13
19691269,Small Individual Centric Room,138706715,Andreu,Ciutat Vella,el Barri Gòtic,41.38218,2.17847,Private room,30,3,21,2019-06-25,0.82,1,315
19692150,"Sunny, spacious, comfy double bedroom with views!",57797081,Joan & Nina,Horta-Guinardó,Can Baró,41.41495,2.15886,Private room,64,3,15,2019-07-10,0.61,1,91
19692712,Mestral Mar Doble hab. 5-6,134881865,Mestral,Eixample,el Fort Pienc,41.39691,2.17911,Private room,66,4,1,2017-08-14,0.04,12,0
19693832,"Cosy double room in Sant Antoni, Barcelona",136349466,Ezio,Eixample,Sant Antoni,41.37959,2.16214,Private room,50,2,6,2018-01-01,0.24,1,0
19693847,Sagrada Familia - Cosy and comfortable double room,130413950,France,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40372,2.16583,Private room,60,4,1,2017-08-20,0.04,2,0
19694143,Sagrada Familia - Comfortable and cosy double room,130413950,France,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40411,2.16472,Private room,60,4,3,2017-08-20,0.12,2,0
19694387,BRAND NEW APARTMENT NEAR SAGRADA FAMILIA 2,27778700,Juan Carlos & Nina,Eixample,la Sagrada Família,41.40083,2.1733,Entire home/apt,245,3,44,2019-08-10,1.75,6,347
19694964,"Lovely apartment, BALCONY, AC, WIFI",4311145,Gemma,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40907,2.16024,Entire home/apt,120,3,31,2019-06-25,1.33,2,333
19695273,VA21 - 1 minute from beach - 2 bedroom and balcony,89109224,Jirka,Ciutat Vella,la Barceloneta,41.37888,2.18962,Entire home/apt,38,32,5,2019-07-28,0.23,11,42
19695274,alquilo habitación a chica,138744221,Maria Fonseca,Nou Barris,el Turó de la Peira,41.43263,2.16678,Private room,30,2,0,,,1,0
19695832,Lovely room near Sagrada Familia,31732607,Sofia,Eixample,la Sagrada Família,41.40595,2.18329,Private room,35,4,44,2019-07-21,1.73,7,88
19695963,Piso muy céntrico en Gràcia,138751922,Guzman,Gràcia,la Vila de Gràcia,41.39866,2.1617,Private room,25,1,0,,,1,0
19695986,Friends of the world.,138752436,Javier,Horta-Guinardó,Sant Genís dels Agudells,41.42904,2.13289,Private room,50,1,41,2019-08-07,1.62,1,345
19699701,room luminous Barcelona,57024432,Sara,Eixample,la Sagrada Família,41.40924,2.17698,Private room,32,1,56,2019-07-21,2.22,1,351
19703940,Mestral Mar Individual 5-5,134881865,Mestral,Eixample,el Fort Pienc,41.39766,2.17867,Private room,44,2,2,2017-08-29,0.08,12,0
19704429,Mestral Mar  Doble  hab. 1,134881865,Mestral,Eixample,el Fort Pienc,41.39666,2.17884,Private room,66,3,4,2017-08-28,0.16,12,0
19704903,ROOM SWEET ROOM. only 25 min from the center.,138400036,Maria Victoria,Horta-Guinardó,el Carmel,41.4258,2.1527,Private room,23,1,63,2019-08-06,2.47,1,37
19705931,HABITACION DOBLE  CENTRO DE BARCELONA,138053959,Joan,Ciutat Vella,el Raval,41.38252,2.16629,Private room,31,3,5,2017-10-27,0.20,1,0
19706093,Habitación doble muy tranquila,34581085,Alicia,Eixample,la Nova Esquerra de l'Eixample,41.38932,2.14392,Private room,45,50,5,2017-08-09,0.20,1,88
19708288,Acogedora habitación en bonito barrio de Barcelona,127483998,Carlos,Sant Martí,la Verneda i la Pau,41.42274,2.19917,Private room,40,1,27,2019-07-02,1.06,3,240
19708576,Excelente apartamento a 50 metros de la playa.,133904236,Rosa,Ciutat Vella,la Barceloneta,41.37743,2.18965,Entire home/apt,70,30,0,,,1,146
19711504,Paseo de Gracia Apartments 2 1,21873399,Sol,Eixample,la Dreta de l'Eixample,41.3996,2.16512,Entire home/apt,104,3,6,2018-08-14,0.24,38,135
19711744,3 Habitaciones privadas / 3 bedrooms / 3 chambres,138905101,Mariacarmen,Eixample,la Nova Esquerra de l'Eixample,41.38139,2.15493,Private room,80,3,3,2017-08-26,0.12,1,0
19711893,Plaza Espanya/ Sants Estació apartment,32026211,Xavi,Sants-Montjuïc,Hostafrancs,41.37646,2.14629,Entire home/apt,125,30,2,2019-07-31,0.08,1,33
19714373,Habitación doble con litera en apartamento grande,122832931,Jordi,Eixample,el Fort Pienc,41.39691,2.18503,Private room,20,2,16,2019-07-22,0.67,5,47
19715335,Central Barcelona-Private Room,24618689,Norman,Eixample,la Nova Esquerra de l'Eixample,41.38158,2.15716,Private room,53,4,92,2019-08-01,3.68,2,147
